epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
24,1695.13,0.6152,0.60562,0.23101,0.37913,0.43059,0.41342,0.15342,0.75453,0.60339,0.35803,0.000775625,0.000775625,0.000775625
25,1765.3,0.60729,0.61721,0.22385,0.42795,0.55859,0.43987,0.1717,0.72008,0.61966,0.33667,0.000755,0.000755,0.000755
26,1835.34,0.61824,0.59664,0.22529,0.44083,0.44039,0.40797,0.16276,0.70047,0.64755,0.33825,0.000734375,0.000734375,0.000734375
27,1905.32,0.59738,0.58624,0.21373,0.47948,0.52975,0.43305,0.17168,0.74527,0.59139,0.35937,0.00071375,0.00071375,0.00071375
28,1975.45,0.58446,0.59898,0.20616,0.33315,0.56434,0.41116,0.15333,0.73244,0.6244,0.35482,0.000693125,0.000693125,0.000693125
29,2045.36,0.57478,0.60024,0.20787,0.39671,0.51846,0.4252,0.15856,0.74492,0.61814,0.35946,0.0006725,0.0006725,0.0006725
30,2115.33,0.5842,0.58449,0.20661,0.5148,0.44083,0.45317,0.16647,0.73075,0.63427,0.35538,0.000651875,0.000651875,0.000651875
31,2185.1,0.57048,0.5788,0.20223,0.58131,0.41332,0.45517,0.17232,0.73494,0.64644,0.35932,0.00063125,0.00063125,0.00063125
32,2254.03,0.57111,0.56567,0.20308,0.46885,0.43623,0.46573,0.16364,0.71733,0.63317,0.34105,0.000610625,0.000610625,0.000610625
33,2323.76,0.54937,0.57357,0.19652,0.46668,0.50328,0.48063,0.18914,0.72803,0.61272,0.35158,0.00059,0.00059,0.00059
34,2394.8,0.55705,0.56732,0.19787,0.38858,0.51946,0.41208,0.14563,0.77107,0.59739,0.37054,0.000569375,0.000569375,0.000569375
35,2465.53,0.5433,0.57683,0.1949,0.46484,0.50845,0.46386,0.17334,0.73404,0.62277,0.3427,0.00054875,0.00054875,0.00054875
36,2535.42,0.53991,0.57857,0.19126,0.48186,0.42934,0.464,0.18014,0.72787,0.65708,0.34379,0.000528125,0.000528125,0.000528125
37,2605.56,0.52084,0.57922,0.18511,0.44334,0.50209,0.47648,0.16697,0.73401,0.6293,0.34989,0.0005075,0.0005075,0.0005075
38,2675.61,0.50224,0.55902,0.18057,0.36017,0.54404,0.39081,0.14699,0.74695,0.65083,0.35566,0.000486875,0.000486875,0.000486875
39,2745.77,0.51395,0.55578,0.18362,0.45522,0.38929,0.39195,0.15045,0.72606,0.66928,0.35636,0.00046625,0.00046625,0.00046625
40,2815.9,0.51054,0.54696,0.18008,0.49921,0.44378,0.41709,0.1615,0.72943,0.64981,0.35032,0.000445625,0.000445625,0.000445625
41,2885.89,0.49713,0.5425,0.17188,0.47744,0.44494,0.4488,0.15744,0.74364,0.68414,0.3609,0.000425,0.000425,0.000425
42,2930.69,0.48883,0.52234,0.16699,0.55709,0.45487,0.43278,0.1464,0.75772,0.69127,0.36413,0.000404375,0.000404375,0.000404375
43,2989.73,0.50231,0.54107,0.17718,0.44328,0.44659,0.39492,0.1452,0.73715,0.69306,0.35302,0.00038375,0.00038375,0.00038375
44,3049.29,0.47371,0.51995,0.16307,0.4067,0.55784,0.4503,0.15798,0.7357,0.67226,0.35663,0.000363125,0.000363125,0.000363125
45,3117.78,0.46066,0.50173,0.15559,0.50281,0.41563,0.43693,0.15375,0.76907,0.67523,0.37485,0.0003425,0.0003425,0.0003425
46,3186,0.45643,0.51712,0.15639,0.47664,0.44995,0.41455,0.13336,0.76486,0.70703,0.36759,0.000321875,0.000321875,0.000321875
47,3255.59,0.45056,0.50896,0.15268,0.4357,0.50112,0.43392,0.16172,0.73243,0.77657,0.35272,0.00030125,0.00030125,0.00030125
48,3324.23,0.43545,0.5018,0.14545,0.42813,0.52158,0.43558,0.15134,0.731,0.74251,0.34202,0.000280625,0.000280625,0.000280625
49,3393.18,0.42951,0.48093,0.14171,0.4267,0.4597,0.43582,0.15552,0.74952,0.74626,0.3528,0.00026,0.00026,0.00026
50,3462.04,0.42752,0.49618,0.14628,0.45496,0.43472,0.42796,0.15412,0.73165,0.72295,0.34069,0.000239375,0.000239375,0.000239375
51,3532.34,0.38873,0.4468,0.16025,0.42207,0.49811,0.42466,0.15782,0.72056,0.75098,0.34339,0.00021875,0.00021875,0.00021875
52,3601.65,0.35601,0.41654,0.14938,0.49034,0.4613,0.42246,0.13683,0.77414,0.72088,0.37011,0.000198125,0.000198125,0.000198125
53,3670.53,0.34838,0.40929,0.14132,0.54965,0.44189,0.44789,0.153,0.76825,0.71159,0.36138,0.0001775,0.0001775,0.0001775
54,3739.25,0.3413,0.41031,0.13869,0.39395,0.43888,0.3532,0.12686,0.7792,0.76158,0.37546,0.000156875,0.000156875,0.000156875
55,3808.36,0.3247,0.39003,0.13315,0.37046,0.498,0.36789,0.13656,0.75464,0.82629,0.35594,0.00013625,0.00013625,0.00013625
56,3877.28,0.32072,0.38588,0.13288,0.37887,0.48845,0.36265,0.13052,0.76536,0.83062,0.36243,0.000115625,0.000115625,0.000115625
57,3946.23,0.31382,0.38037,0.12566,0.40243,0.45272,0.38024,0.13593,0.76271,0.78879,0.35643,9.5e-05,9.5e-05,9.5e-05
58,4014.84,0.30129,0.37382,0.1202,0.388,0.47009,0.38917,0.13672,0.76092,0.81756,0.3572,7.4375e-05,7.4375e-05,7.4375e-05
59,4084.01,0.292,0.36245,0.11716,0.42558,0.51008,0.39539,0.14538,0.75365,0.82299,0.35704,5.375e-05,5.375e-05,5.375e-05
60,4152.43,0.29182,0.35826,0.11407,0.40428,0.49923,0.37996,0.14068,0.75648,0.82483,0.35616,3.3125e-05,3.3125e-05,3.3125e-05
